2018-09-17 18:02:09.051072,Nottingham County Court and Family Court,0417
2018-09-17 18:46:58.845458,Newcastle upon Tyne Combined Court Centre,0418
2018-09-17 19:37:59.170121,Bristol Civil and Family Justice Centre,0419
2018-09-17 20:27:45.166365,Bristol Civil and Family Justice Centre,0420
2018-09-17 19:44:46.518429,Bristol Civil and Family Justice Centre,0421
2018-09-18 11:09:12.499088,Bristol Civil and Family Justice Centre,0422
2018-09-18 11:33:50.279843,Preston Crown Court and Family Court (Sessions House),0423
2018-09-18 11:53:16.125103,Nottingham County Court and Family Court,0424
2018-09-18 13:26:22.704306,Guildford County Court and Family Court,0425
2018-09-18 15:06:48.150311,Bristol Civil and Family Justice Centre,0426
2018-09-18 20:22:30.212306,Watford County Court and Family Court,0427
2018-09-26 17:03:01.909808,Bristol Civil and Family Justice Centre,0428
2018-09-18 22:10:31.708119,Leeds Combined Court Centre,0429
2018-09-19 13:04:15.447714,Leeds Combined Court Centre,0430
2018-09-19 09:51:04.191675,Watford County Court and Family Court,0431
2018-10-17 10:19:13.291066,Bristol Civil and Family Justice Centre,0432
2018-09-19 22:28:14.287788,Watford County Court and Family Court,0433
2018-09-20 08:21:11.900607,Leeds Combined Court Centre,0434
2018-09-20 11:20:41.993372,Cardiff Civil and Family Justice Centre,0435
2018-09-20 12:37:18.954372,Preston Crown Court and Family Court (Sessions House),0436
2018-09-20 13:09:49.843129,Nottingham County Court and Family Court,0437
2018-09-26 10:47:53.760819,Preston Crown Court and Family Court (Sessions House),0438
2018-10-07 16:15:19.375874,Preston Crown Court and Family Court (Sessions House),0439
2018-09-20 17:21:48.536721,Bristol Civil and Family Justice Centre,0440
2018-09-22 17:30:15.202456,Cardiff Civil and Family Justice Centre,0441
2018-09-21 09:00:39.78257,Bristol Civil and Family Justice Centre,0442
2018-09-21 11:14:47.534885,Watford County Court and Family Court,0443
2018-09-21 12:14:53.733537,Guildford County Court and Family Court,0444
2018-09-21 13:51:25.469276,Newcastle upon Tyne Combined Court Centre,0445
2018-09-21 20:05:18.46082,Kingston-upon-Hull Combined Court Centre,0446
2018-09-22 00:17:01.118249,Nottingham County Court and Family Court,0447
2018-09-22 04:43:36.36754,Preston Crown Court and Family Court (Sessions House),0448
2018-09-22 10:18:37.845682,Newcastle upon Tyne Combined Court Centre,0449
2018-09-25 12:24:56.983653,Leeds Combined Court Centre,0450
2018-09-23 01:53:50.314781,Oxford Combined Court Centre,0451
2018-09-23 11:11:42.34989,Watford County Court and Family Court,0452
2018-09-23 18:57:32.444349,West London Family Court,0453
2018-09-27 12:41:16.097523,Nottingham County Court and Family Court,0454
2018-09-23 17:27:18.41974,Watford County Court and Family Court,0455
2018-09-23 17:52:19.273055,Bristol Civil and Family Justice Centre,0456
2018-09-23 18:01:13.17387,Leeds Combined Court Centre,0457
2018-09-23 19:17:56.550049,Leeds Combined Court Centre,0458
2018-09-23 21:59:23.121431,Newcastle upon Tyne Combined Court Centre,0459
2018-09-23 22:51:04.390095,Preston Crown Court and Family Court (Sessions House),0460
2018-09-24 05:09:45.348951,Nottingham County Court and Family Court,0461
2018-09-26 18:43:52.139061,Leeds Combined Court Centre,0462
2018-09-24 12:14:35.040386,Leeds Combined Court Centre,0463
2018-09-24 15:39:22.998823,Kingston-upon-Hull Combined Court Centre,0464
2018-09-24 17:01:47.445445,Watford County Court and Family Court,0465
2018-09-24 18:04:47.963088,Nottingham County Court and Family Court,0466
2018-09-24 19:26:26.265305,West London Family Court,0467
2018-09-25 12:31:24.764292,Cardiff Civil and Family Justice Centre,0468
2018-09-25 13:46:33.455885,Reading County Court and Family Court,0469
2018-09-25 13:06:32.920253,Cardiff Civil and Family Justice Centre,0470
2018-09-25 15:17:46.09976,Preston Crown Court and Family Court (Sessions House),0471
2018-09-25 15:28:59.837093,West London Family Court,0472
2018-09-25 17:13:42.002081,Bristol Civil and Family Justice Centre,0473
2018-09-25 19:22:19.905197,Watford County Court and Family Court,0474
2018-09-25 20:25:17.741234,Newcastle upon Tyne Combined Court Centre,0475
2018-09-25 20:39:30.131061,Preston Crown Court and Family Court (Sessions House),0476
2018-09-26 08:49:36.287882,Preston Crown Court and Family Court (Sessions House),0477
2018-10-03 09:18:09.885447,Reading County Court and Family Court,0478
2018-09-26 15:58:16.928118,Cardiff Civil and Family Justice Centre,0479
2018-09-26 18:54:24.726955,Bristol Civil and Family Justice Centre,0480
2018-09-26 19:24:50.230132,Bristol Civil and Family Justice Centre,0481
2018-09-26 20:13:38.457342,Preston Crown Court and Family Court (Sessions House),0482
2018-09-26 23:14:26.191861,Preston Crown Court and Family Court (Sessions House),0483
2018-09-27 02:34:31.298856,West London Family Court,0484
2018-09-27 12:05:08.470806,Bristol Civil and Family Justice Centre,0485
2018-09-27 12:43:58.053842,Oxford Combined Court Centre,0486
2018-09-28 09:09:22.79105,Bristol Civil and Family Justice Centre,0487
2018-09-28 11:35:32.504977,Preston Crown Court and Family Court (Sessions House),0488
2018-09-28 11:47:25.487083,Guildford County Court and Family Court,0489
2018-09-28 15:27:34.375945,Oxford Combined Court Centre,0490
2018-09-28 18:05:21.03052,West London Family Court,0491
2018-09-28 21:37:42.20775,Newcastle upon Tyne Combined Court Centre,0492
2018-09-29 00:43:32.369074,Watford County Court and Family Court,0493
2018-09-29 22:31:36.73285,Preston Crown Court and Family Court (Sessions House),0494
2018-09-30 09:28:17.173067,West London Family Court,0495
2018-10-21 09:55:48.029809,West London Family Court,0496
2018-09-30 12:49:05.399418,West London Family Court,0497
2018-10-27 17:49:34.420295,Bristol Civil and Family Justice Centre,0498
2018-10-08 16:01:28.777796,Guildford County Court and Family Court,0499
2018-10-01 09:09:21.436846,Guildford County Court and Family Court,0500
2018-10-05 13:38:33.431901,West London Family Court,0501
2018-10-01 09:36:17.060063,Slough County Court and Family Court,0502
2018-10-02 12:58:38.491415,Cardiff Civil and Family Justice Centre,0503
2018-10-01 19:19:01.708262,Oxford Combined Court Centre,0504
2018-10-01 15:59:37.226745,Leeds Combined Court Centre,0505
2018-10-01 16:36:31.526123,Newcastle upon Tyne Combined Court Centre,0506
2018-10-01 15:08:27.697424,Preston Crown Court and Family Court (Sessions House),0507
2018-10-02 16:28:15.939591,Watford County Court and Family Court,0508
2018-10-07 14:33:42.198639,Newcastle upon Tyne Combined Court Centre,0509
2018-10-01 19:50:17.148098,Reading County Court and Family Court,0510
2018-10-01 20:32:36.693911,Reading County Court and Family Court,0511
2018-10-01 22:23:37.481344,West London Family Court,0512
2018-10-01 22:42:24.205306,West London Family Court,0513
2018-10-01 23:35:12.594637,West London Family Court,0514
2018-10-02 07:56:10.680822,Reading County Court and Family Court,0515
2018-10-02 09:59:02.33115,Watford County Court and Family Court,0516
2018-10-02 12:43:42.859434,Kingston-upon-Hull Combined Court Centre,0517
2018-10-02 20:55:17.13426,Leeds Combined Court Centre,0518
2018-10-03 18:02:45.576417,Preston Crown Court and Family Court (Sessions House),0519
2018-10-03 08:49:04.894385,Preston Crown Court and Family Court (Sessions House),0520
2018-10-03 08:44:39.434459,West London Family Court,0521
2018-10-03 10:08:33.102064,Kingston-upon-Hull Combined Court Centre,0522
2018-10-30 21:50:31.177751,West London Family Court,0523
2018-10-03 11:21:12.336534,Slough County Court and Family Court,0524
2018-10-03 13:16:25.704956,West London Family Court,0525
2018-10-27 10:11:20.223066,West London Family Court,0526
2018-10-03 16:29:36.791267,Reading County Court and Family Court,0527
2018-10-03 18:24:33.970147,Watford County Court and Family Court,0528
2018-10-03 18:52:58.480926,Preston Crown Court and Family Court (Sessions House),0529
2018-10-03 18:05:57.391637,Preston Crown Court and Family Court (Sessions House),0530
2018-10-03 19:14:36.809717,West London Family Court,0531
2018-10-07 16:55:51.15031,Nottingham County Court and Family Court,0532
2018-10-04 08:35:17.502415,Cardiff Civil and Family Justice Centre,0533
2018-10-04 13:32:45.667452,Newcastle upon Tyne Combined Court Centre,0534
2018-10-04 13:37:26.873582,Leicester County Court and Family Court,0535
2018-10-04 19:49:57.878319,Nottingham County Court and Family Court,0536
2018-10-05 15:26:08.052041,Nottingham County Court and Family Court,0537
2018-10-05 09:45:20.154961,Milton Keynes County Court and Family Court,0538
2018-10-05 10:26:52.363066,Preston Crown Court and Family Court (Sessions House),0539
2018-10-10 15:54:36.294246,Bristol Civil and Family Justice Centre,0540
2018-10-06 14:14:30.335625,Newcastle upon Tyne Combined Court Centre,0541
2018-10-05 15:04:36.8099,Reading County Court and Family Court,0542
2018-10-05 15:17:39.535552,Kingston-upon-Hull Combined Court Centre,0543
2018-10-05 15:52:01.984046,Cardiff Civil and Family Justice Centre,0544
2018-10-05 16:06:50.123799,Cardiff Civil and Family Justice Centre,0545
2018-10-05 18:42:59.134394,West London Family Court,0546
2018-10-05 19:00:42.228121,Preston Crown Court and Family Court (Sessions House),0547
2018-10-17 12:40:38.098416,Watford County Court and Family Court,0548
2018-10-05 20:31:39.314811,Kingston-upon-Hull Combined Court Centre,0549
2018-10-06 05:34:53.946421,Preston Crown Court and Family Court (Sessions House),0550
2018-10-14 10:33:20.926088,Milton Keynes County Court and Family Court,0551
2018-10-06 09:14:23.948426,Kingston-upon-Hull Combined Court Centre,0552
2018-10-06 13:36:13.505987,Nottingham County Court and Family Court,0553
2018-10-06 14:18:25.208757,Kingston-upon-Hull Combined Court Centre,0554
2018-10-06 19:54:37.727262,Kingston-upon-Hull Combined Court Centre,0555
2018-10-06 21:46:10.558244,West London Family Court,0556
2018-10-07 10:45:05.754939,Leeds Combined Court Centre,0557
2018-10-07 18:02:49.00198,Leeds Combined Court Centre,0558
2018-10-07 22:01:27.950398,Preston Crown Court and Family Court (Sessions House),0559
2018-10-07 21:07:34.602316,Preston Crown Court and Family Court (Sessions House),0560
2018-10-07 20:57:52.173436,Preston Crown Court and Family Court (Sessions House),0561
2018-10-07 21:01:58.199125,Oxford Combined Court Centre,0562
2018-10-07 21:21:25.104682,Watford County Court and Family Court,0563
2018-10-07 23:34:16.774259,Preston Crown Court and Family Court (Sessions House),0564
2018-10-08 06:12:02.978229,Nottingham County Court and Family Court,0565
2018-10-08 09:33:38.510233,Preston Crown Court and Family Court (Sessions House),0566
2018-10-08 13:28:28.774256,West London Family Court,0567
2018-10-08 11:50:12.882703,Oxford Combined Court Centre,0568
2018-10-08 11:58:54.559771,Preston Crown Court and Family Court (Sessions House),0569
2018-10-08 12:23:50.491637,Nottingham County Court and Family Court,0570
2018-10-08 11:58:46.594535,Leeds Combined Court Centre,0571
2018-10-08 17:14:29.403436,Watford County Court and Family Court,0572
2018-10-08 14:41:43.729105,Reading County Court and Family Court,0573
2018-10-08 13:25:36.88717,Nottingham County Court and Family Court,0574
2018-10-15 13:03:49.21404,West London Family Court,0575
2018-10-08 15:57:06.312136,West London Family Court,0576
2018-10-08 16:16:42.660547,Kingston-upon-Hull Combined Court Centre,0577
2018-10-30 20:29:14.185859,Cardiff Civil and Family Justice Centre,0578
2018-10-08 19:04:27.451693,Preston Crown Court and Family Court (Sessions House),0579
2018-10-08 19:42:51.805536,Cardiff Civil and Family Justice Centre,0580
2018-10-09 01:11:33.566056,Preston Crown Court and Family Court (Sessions House),0581
2018-10-09 01:02:33.657328,Watford County Court and Family Court,0582
2018-10-09 06:35:52.882502,Guildford County Court and Family Court,0583
2018-10-09 09:59:01.36855,Leicester County Court and Family Court,0584
2018-10-09 11:05:04.076534,Preston Crown Court and Family Court (Sessions House),0585
2018-10-09 13:04:03.190494,Newcastle upon Tyne Combined Court Centre,0586
2018-10-09 10:25:17.366426,Oxford Combined Court Centre,0587
2018-10-09 13:33:38.788302,Bristol Civil and Family Justice Centre,0588
2018-10-09 12:59:57.751172,Watford County Court and Family Court,0589
2018-10-09 14:26:48.487751,Bristol Civil and Family Justice Centre,0590
2018-10-09 15:57:27.732748,West London Family Court,0591
2018-10-09 15:58:08.677054,Bristol Civil and Family Justice Centre,0592
2018-10-09 19:16:38.300605,Watford County Court and Family Court,0593
2018-10-09 18:45:41.672042,Leicester County Court and Family Court,0594
2018-10-14 15:11:47.299783,West London Family Court,0595
2018-10-09 23:56:33.249613,Oxford Combined Court Centre,0596
2018-10-14 16:58:29.301049,West London Family Court,0597
2018-10-10 13:04:19.272877,Preston Crown Court and Family Court (Sessions House),0598
2018-10-16 13:45:23.666675,West London Family Court,0599
2018-10-10 13:13:26.631582,Watford County Court and Family Court,0600
2018-10-10 12:59:22.716381,Preston Crown Court and Family Court (Sessions House),0601
2018-10-10 14:01:51.954802,Leeds Combined Court Centre,0602
2018-10-10 14:25:39.237164,Preston Crown Court and Family Court (Sessions House),0603
2018-10-10 14:46:47.298566,Leeds Combined Court Centre,0604
2018-10-10 18:44:23.261372,Watford County Court and Family Court,0605
2018-10-10 20:50:10.702766,West London Family Court,0606
2018-10-10 21:47:07.954901,Kingston-upon-Hull Combined Court Centre,0607
2018-10-11 00:17:45.389401,Milton Keynes County Court and Family Court,0608
2018-10-11 09:33:50.79496,Leeds Combined Court Centre,0609
2018-10-11 09:26:39.470189,Nottingham County Court and Family Court,0610
2018-11-08 21:48:48.330351,West London Family Court,0611
2018-10-11 15:34:08.399525,Watford County Court and Family Court,0612
2018-10-29 16:05:49.53629,West London Family Court,0613
2018-10-11 15:50:15.73077,Kingston-upon-Hull Combined Court Centre,0614
2018-10-11 18:57:35.892839,Cardiff Civil and Family Justice Centre,0615
2018-10-11 22:47:05.909062,East London Family Court,0616
2018-10-11 21:24:42.729369,East London Family Court,0617
2018-10-11 21:55:23.818779,Milton Keynes County Court and Family Court,0618
2018-10-12 15:10:52.605827,West London Family Court,0619
2018-10-11 23:08:40.023798,Leeds Combined Court Centre,0620
2018-10-14 17:55:23.932265,East London Family Court,0621
2018-10-12 07:44:55.288999,West London Family Court,0622
2018-10-12 11:10:04.32595,West London Family Court,0623
2018-10-12 12:21:33.187619,Leeds Combined Court Centre,0624
2018-10-12 12:24:13.279504,Leicester County Court and Family Court,0625
2018-10-12 12:54:13.748442,Leicester County Court and Family Court,0626
2018-10-12 12:35:02.960813,Cardiff Civil and Family Justice Centre,0627
2018-10-12 13:18:34.750381,Nottingham County Court and Family Court,0628
2018-10-14 21:44:02.56985,Bristol Civil and Family Justice Centre,0629
2018-10-12 18:22:02.675826,Slough County Court and Family Court,0630
2018-10-12 20:05:34.101531,Leicester County Court and Family Court,0631
2018-10-13 12:41:27.393029,Guildford County Court and Family Court,0632
2018-11-09 21:49:30.806309,Reading County Court and Family Court,0633
2018-10-13 16:09:45.267819,West London Family Court,0634
2018-10-13 20:08:38.169483,Watford County Court and Family Court,0635
2018-10-14 12:20:35.064509,Guildford County Court and Family Court,0636
2018-10-14 14:44:23.927191,Guildford County Court and Family Court,0637
2018-10-14 16:48:27.560016,West London Family Court,0638
2018-10-14 18:54:47.256733,Newcastle upon Tyne Combined Court Centre,0639
2018-10-14 20:24:31.856775,Preston Crown Court and Family Court (Sessions House),0640
2018-10-21 22:18:51.373113,Nottingham County Court and Family Court,0641
2018-10-15 09:51:21.450645,Guildford County Court and Family Court,0642
2018-10-15 10:35:33.503801,Watford County Court and Family Court,0643
2018-10-15 11:55:02.873054,Preston Crown Court and Family Court (Sessions House),0644
2018-10-15 12:27:38.923809,Watford County Court and Family Court,0645
2018-10-15 12:28:32.649479,Leeds Combined Court Centre,0646
2018-10-15 12:57:48.264084,Reading County Court and Family Court,0647
2018-10-15 13:01:35.637145,Leeds Combined Court Centre,0648
2018-10-15 14:13:22.086723,Leeds Combined Court Centre,0649
2018-10-15 17:14:50.664044,West London Family Court,0650
2018-10-15 15:41:31.647901,Watford County Court and Family Court,0651
2018-10-19 10:39:41.140962,Preston Crown Court and Family Court (Sessions House),0652
2018-10-15 18:45:33.757921,Nottingham County Court and Family Court,0653
2018-10-15 19:29:06.506353,Kingston-upon-Hull Combined Court Centre,0654
2018-10-15 19:59:39.699835,Leeds Combined Court Centre,0655
2018-10-15 23:22:56.245317,Newcastle upon Tyne Combined Court Centre,0656
2018-10-16 10:32:10.469056,Reading County Court and Family Court,0657
2018-10-16 11:01:03.02369,East London Family Court,0658
2018-10-16 15:02:50.787778,Preston Crown Court and Family Court (Sessions House),0659
2018-10-16 16:39:58.773598,Milton Keynes County Court and Family Court,0660
2018-10-16 19:40:41.696028,Guildford County Court and Family Court,0661
2018-10-16 21:19:25.61656,Oxford Combined Court Centre,0662
2018-10-17 02:21:15.426035,Nottingham County Court and Family Court,0663
2018-10-17 04:54:08.426731,Leeds Combined Court Centre,0664
2018-10-17 10:25:24.51479,West London Family Court,0665
2018-10-17 11:43:00.062423,Oxford Combined Court Centre,0666
2018-10-17 11:34:58.197588,Preston Crown Court and Family Court (Sessions House),0667
2018-10-19 11:38:08.501377,Watford County Court and Family Court,0668
2018-10-17 14:01:57.024472,West London Family Court,0669
2018-10-17 12:56:05.639966,Preston Crown Court and Family Court (Sessions House),0670
2018-10-17 13:46:20.519678,West London Family Court,0671
2018-10-17 14:55:25.912674,Southampton Combined Court Centre,0672
2018-10-17 16:07:44.441587,Newcastle upon Tyne Combined Court Centre,0673
2018-10-17 17:01:48.217241,Nottingham County Court and Family Court,0674
2018-10-17 18:46:50.566275,Reading County Court and Family Court,0675
2018-10-17 18:59:23.884751,Preston Crown Court and Family Court (Sessions House),0676
2018-10-17 20:51:08.171838,Oxford Combined Court Centre,0677
2018-10-17 21:48:53.234697,Southampton Combined Court Centre,0678
2018-10-18 10:50:43.700023,Bristol Civil and Family Justice Centre,0679
2018-10-25 19:29:17.643637,West London Family Court,0680
2018-10-18 11:00:41.859903,Oxford Combined Court Centre,0681
2018-10-18 11:59:55.007506,West London Family Court,0682
2018-10-18 13:51:01.022399,Leicester County Court and Family Court,0683
2018-10-18 14:12:04.900107,Watford County Court and Family Court,0684
2018-10-18 14:03:52.174092,Oxford Combined Court Centre,0685
2018-10-18 17:29:01.630139,Slough County Court and Family Court,0686
2018-10-22 14:21:47.293318,East London Family Court,0687
2018-10-18 20:58:08.276797,Nottingham County Court and Family Court,0688
2018-10-18 21:26:12.183059,Milton Keynes County Court and Family Court,0689
2018-10-19 01:45:37.848226,West London Family Court,0690
2018-10-19 09:13:17.608159,Slough County Court and Family Court,0691
2018-10-19 10:02:28.79217,Nottingham County Court and Family Court,0692
2018-10-19 12:13:43.629638,Bristol Civil and Family Justice Centre,0693
2018-10-19 12:31:33.865678,East London Family Court,0694
2018-10-19 13:09:19.427594,West London Family Court,0695
2018-10-19 12:47:21.961342,East London Family Court,0696
2018-10-19 16:07:53.783925,Leeds Combined Court Centre,0697
2018-10-29 12:38:23.158717,Oxford Combined Court Centre,0698
2018-10-19 16:29:49.4908,Leeds Combined Court Centre,0699
2018-10-22 18:10:26.711382,West London Family Court,0700
2018-10-19 20:17:28.543562,Leicester County Court and Family Court,0701
2018-10-19 19:52:10.892581,Nottingham County Court and Family Court,0702
2018-10-20 10:15:17.717308,Bristol Civil and Family Justice Centre,0703
2018-10-20 11:28:44.45859,East London Family Court,0704
2018-10-20 13:36:33.648099,Kingston-upon-Hull Combined Court Centre,0705
2018-10-20 17:05:45.98585,Cardiff Civil and Family Justice Centre,0706
2018-10-20 22:11:42.189282,Preston Crown Court and Family Court (Sessions House),0707
2018-10-21 16:48:26.105981,Preston Crown Court and Family Court (Sessions House),0708
2018-10-21 19:18:04.07305,Preston Crown Court and Family Court (Sessions House),0709
2018-10-24 18:03:26.746986,Newcastle upon Tyne Combined Court Centre,0710
2018-10-21 20:47:06.327304,West London Family Court,0711
2018-10-23 15:50:40.50088,Preston Crown Court and Family Court (Sessions House),0712
2018-10-21 23:09:06.548544,West London Family Court,0713
2018-10-22 00:20:17.651392,Newcastle upon Tyne Combined Court Centre,0714
2018-10-22 00:39:34.532965,Southampton Combined Court Centre,0715
2018-10-22 07:53:16.859363,West London Family Court,0716
2018-10-22 13:48:59.307535,Southampton Combined Court Centre,0717
2018-10-22 19:16:33.22984,Milton Keynes County Court and Family Court,0718
2018-10-22 12:54:20.77109,Leeds Combined Court Centre,0719
2018-10-22 13:43:58.223151,Milton Keynes County Court and Family Court,0720
2018-10-22 15:45:32.090132,Watford County Court and Family Court,0721
2018-10-22 17:08:21.46112,Bristol Civil and Family Justice Centre,0722
2018-10-22 18:11:09.253467,West London Family Court,0723
2018-10-28 17:07:36.436491,Kingston-upon-Hull Combined Court Centre,0724
2018-10-22 18:27:21.002576,Swansea Civil Justice Centre,0725
2018-10-22 17:52:12.747338,Leicester County Court and Family Court,0726
2018-11-02 13:43:27.770801,Watford County Court and Family Court,0727
2018-10-22 21:20:56.457442,West London Family Court,0728
2018-10-22 19:45:56.186933,West London Family Court,0729
2018-10-22 19:38:54.250931,Leeds Combined Court Centre,0730
2018-10-22 21:29:04.891471,Swansea Civil Justice Centre,0731
2018-10-23 04:00:28.422185,Preston Crown Court and Family Court (Sessions House),0732
2018-10-23 08:24:08.952971,Leicester County Court and Family Court,0733
2018-10-23 08:33:28.523397,Newcastle upon Tyne Combined Court Centre,0734
2018-10-31 02:12:47.229951,Nottingham County Court and Family Court,0735
2018-10-23 10:54:23.405057,Reading County Court and Family Court,0736
2018-10-23 12:32:43.318356,Cardiff Civil and Family Justice Centre,0737
2018-10-23 12:49:40.605653,Watford County Court and Family Court,0738
2018-10-23 12:30:24.601173,West London Family Court,0739
2018-10-23 13:21:13.912258,East London Family Court,0740
2018-10-23 13:19:15.594431,Cardiff Civil and Family Justice Centre,0741
2018-10-23 14:11:04.421507,Watford County Court and Family Court,0742
2018-10-23 13:58:03.978957,Reading County Court and Family Court,0743
2018-10-23 15:16:32.987434,Watford County Court and Family Court,0744
2018-10-23 16:48:55.856901,Bristol Civil and Family Justice Centre,0745
2018-10-24 10:05:43.775329,Southampton Combined Court Centre,0746
2018-10-23 19:56:31.983005,Preston Crown Court and Family Court (Sessions House),0747
2018-10-23 20:30:59.714521,West London Family Court,0748
2018-10-25 08:59:17.902796,Southampton Combined Court Centre,0749
2018-10-24 09:51:30.602658,Slough County Court and Family Court,0750
2018-10-25 21:01:38.758609,Oxford Combined Court Centre,0751
2018-10-24 13:48:55.816147,Nottingham County Court and Family Court,0752
2018-10-24 10:50:38.30504,Watford County Court and Family Court,0753
2018-10-24 20:51:34.666268,Preston Crown Court and Family Court (Sessions House),0754
2018-10-24 12:33:55.084781,Slough County Court and Family Court,0755
2018-10-24 15:15:56.250307,Leeds Combined Court Centre,0756
2018-11-05 08:40:27.797175,Leicester County Court and Family Court,0757
2018-10-29 14:31:40.037166,Nottingham County Court and Family Court,0758
2018-10-28 12:14:05.762203,West London Family Court,0759
2018-10-24 20:46:38.215684,Leeds Combined Court Centre,0760
2018-10-25 08:02:06.946009,Oxford Combined Court Centre,0761
2018-10-25 13:18:09.753117,Leeds Combined Court Centre,0762
2018-10-30 12:22:37.863841,Preston Crown Court and Family Court (Sessions House),0763
2018-10-25 15:19:33.987501,West London Family Court,0764
2018-10-25 15:18:39.147271,Watford County Court and Family Court,0765
2018-10-25 21:05:53.936798,East London Family Court,0766
2018-10-26 08:55:13.591562,Newcastle upon Tyne Combined Court Centre,0767
2018-10-26 12:59:59.992289,Cardiff Civil and Family Justice Centre,0768
2018-10-26 09:58:24.786976,Newport (South Wales) County Court and Family Court,0769
2018-10-26 10:48:18.204835,Preston Crown Court and Family Court (Sessions House),0770
2018-10-26 11:58:40.127555,West London Family Court,0771
2018-10-26 12:48:43.438233,Guildford County Court and Family Court,0772
2018-10-26 12:46:14.20354,Oxford Combined Court Centre,0773
2018-10-26 15:51:06.800203,Southampton Combined Court Centre,0774
2018-11-14 00:28:07.468185,Leeds Combined Court Centre,0775
2018-10-26 14:54:29.446954,Leeds Combined Court Centre,0776
2018-10-26 15:47:28.962168,Reading County Court and Family Court,0777
2018-10-27 22:20:20.623548,Slough County Court and Family Court,0778
2018-10-29 18:21:27.908793,Watford County Court and Family Court,0779
2018-10-27 12:06:21.26167,Kingston-upon-Hull Combined Court Centre,0780
2018-10-27 16:55:01.950766,Cardiff Civil and Family Justice Centre,0781
2018-10-28 10:25:09.77196,Preston Crown Court and Family Court (Sessions House),0782
2018-10-28 12:23:29.180602,West London Family Court,0783
2018-10-30 12:32:50.400731,West London Family Court,0784
2018-11-01 11:22:57.080809,Guildford County Court and Family Court,0785
2018-10-31 14:11:02.583577,West London Family Court,0786
2018-10-28 18:27:28.806535,Cardiff Civil and Family Justice Centre,0787
2018-10-28 19:00:52.984376,Nottingham County Court and Family Court,0788
2018-10-28 19:16:16.93182,Kingston-upon-Hull Combined Court Centre,0789
2018-10-29 11:15:29.552944,Leicester County Court and Family Court,0790
2018-10-29 12:34:47.740881,East London Family Court,0791
2018-11-03 17:24:45.165714,Leeds Combined Court Centre,0792
2018-11-09 08:36:29.523867,Southampton Combined Court Centre,0793
2018-10-29 15:12:26.15979,Leicester County Court and Family Court,0794
2018-11-02 10:34:23.344209,Guildford County Court and Family Court,0795
2018-10-29 15:14:21.902481,Leeds Combined Court Centre,0796
2018-10-29 17:24:50.568393,Newport (South Wales) County Court and Family Court,0797
2018-10-29 22:57:39.417224,Reading County Court and Family Court,0798
2018-10-29 18:15:25.029986,Leeds Combined Court Centre,0799
2018-10-29 18:31:12.214665,Nottingham County Court and Family Court,0800
2018-10-30 12:42:57.426887,Swansea Civil Justice Centre,0801
2018-10-29 19:32:13.061713,Bristol Civil and Family Justice Centre,0802
2018-10-29 19:52:00.966965,Kingston-upon-Hull Combined Court Centre,0803
2018-11-05 01:42:37.574832,East London Family Court,0804
2018-10-30 16:55:02.237842,Leicester County Court and Family Court,0805
2018-10-31 21:27:34.928977,Newcastle upon Tyne Combined Court Centre,0806
2018-10-30 11:11:33.185664,Cardiff Civil and Family Justice Centre,0807
2018-10-31 16:33:50.286188,Oxford Combined Court Centre,0808
2018-10-30 13:18:47.724851,Liverpool Civil and Family Court,0809
2018-10-30 13:50:27.883741,Milton Keynes County Court and Family Court,0810
2018-10-30 14:16:31.505939,Milton Keynes County Court and Family Court,0811
2018-10-30 23:15:39.433666,Milton Keynes County Court and Family Court,0812
2018-10-30 18:52:40.881895,Southampton Combined Court Centre,0813
2018-10-30 20:50:36.95398,Watford County Court and Family Court,0814
2018-10-30 20:59:18.138243,Southampton Combined Court Centre,0815
2018-10-30 20:57:28.750611,Medway County Court and Family Court,0816
2018-10-30 22:48:57.856492,Kingston-upon-Hull Combined Court Centre,0817
2018-10-31 00:26:08.201891,Milton Keynes County Court and Family Court,0818
2018-11-01 12:12:00.111831,Kingston-upon-Hull Combined Court Centre,0819
2018-10-31 09:36:38.972167,Newcastle upon Tyne Combined Court Centre,0820
2018-10-31 12:21:41.721554,Plymouth Combined Court,0821
2018-10-31 13:01:55.424937,Southampton Combined Court Centre,0822
2018-11-01 17:08:02.323822,East London Family Court,0823
2018-10-31 14:06:22.514825,Preston Crown Court and Family Court (Sessions House),0824
2018-10-31 21:02:41.7489,Preston Crown Court and Family Court (Sessions House),0825
2018-10-31 14:42:55.886589,Preston Crown Court and Family Court (Sessions House),0826
2018-10-31 16:09:23.450079,Preston Crown Court and Family Court (Sessions House),0827
2018-10-31 16:31:52.434459,Leicester County Court and Family Court,0828
2018-10-31 18:30:59.833028,Watford County Court and Family Court,0829
2018-11-05 02:23:51.130744,Bristol Civil and Family Justice Centre,0830
2018-10-31 19:36:01.0255,Preston Crown Court and Family Court (Sessions House),0831
2018-10-31 20:02:20.734255,Kingston-upon-Hull Combined Court Centre,0832
2018-11-01 09:52:04.721595,Preston Crown Court and Family Court (Sessions House),0833
2018-11-01 10:35:41.982102,Newcastle upon Tyne Combined Court Centre,0834
2018-11-01 14:42:17.399062,Swansea Civil Justice Centre,0835
2018-11-01 12:52:45.186098,West London Family Court,0836
2018-11-01 18:35:17.998539,West London Family Court,0837
2018-11-06 10:45:48.718768,Leicester County Court and Family Court,0838
